date,Country,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,vaccine,total_vaccinations
2022-03-20,Argentina,South America,34029,9001945,51,128266,Sinopharm,28274035
2022-03-20,Argentina,South America,34029,9001945,51,128266,Sputnik V,20384780
2022-03-27,Argentina,South America,15927,9017872,33,128299,CanSino,608959
2022-03-27,Argentina,South America,15927,9017872,33,128299,Moderna,6483293
2022-03-27,Argentina,South America,15927,9017872,33,128299,AstraZeneca,25965023
2022-03-27,Argentina,South America,15927,9017872,33,128299,Pfizer-BioNTech,14646478
2022-03-27,Argentina,South America,15927,9017872,33,128299,Sinopharm,28316236
2022-03-27,Argentina,South America,15927,9017872,33,128299,Sputnik V,20403019
2020-12-27,Chile,South America,15040,598394,303,16404,Pfizer-BioNTech,8649
2021-01-03,Chile,South America,17508,615902,320,16724,Pfizer-BioNTech,8649
2021-01-10,Chile,South America,21840,637742,313,17037,Pfizer-BioNTech,10705
2021-01-17,Chile,South America,27751,665493,398,17435,Pfizer-BioNTech,22176
2021-01-24,Chile,South America,29154,694647,419,17854,Pfizer-BioNTech,65374
2021-01-31,Chile,South America,28253,722900,485,18339,Pfizer-BioNTech,67450
2021-02-07,Chile,South America,25182,748082,556,18895,Pfizer-BioNTech,70291
2021-02-07,Chile,South America,25182,748082,556,18895,Sinovac,562941
2021-02-14,Chile,South America,24313,772395,548,19443,Pfizer-BioNTech,113510
2021-02-14,Chile,South America,24313,772395,548,19443,Sinovac,1813595
2021-02-21,Chile,South America,23450,795845,531,19974,Pfizer-BioNTech,113534
2021-02-21,Chile,South America,23450,795845,531,19974,Sinovac,2795874
2021-02-28,Chile,South America,25573,821418,502,20476,Pfizer-BioNTech,248816
2021-02-28,Chile,South America,25573,821418,502,20476,Sinovac,3124219
2021-03-07,Chile,South America,29065,850483,532,21008,Pfizer-BioNTech,328548
2021-03-07,Chile,South America,29065,850483,532,21008,Sinovac,4315918
2021-03-14,Chile,South America,34896,885379,566,21574,Pfizer-BioNTech,484093
2021-03-14,Chile,South America,34896,885379,566,21574,Sinovac,6138135
2021-03-21,Chile,South America,39710,925089,606,22180,Pfizer-BioNTech,691923
2021-03-21,Chile,South America,39710,925089,606,22180,Sinovac,7806727
2021-03-28,Chile,South America,44824,969913,473,22653,Pfizer-BioNTech,936032
2021-03-28,Chile,South America,44824,969913,473,22653,Sinovac,8739375
2021-04-04,Chile,South America,49565,1019478,871,23524,Pfizer-BioNTech,1086042
2021-04-04,Chile,South America,49565,1019478,871,23524,Sinovac,9730456
2021-04-11,Chile,South America,49044,1068522,689,24213,Pfizer-BioNTech,1425280
2021-04-11,Chile,South America,49044,1068522,689,24213,Sinovac,10636837
2021-04-18,Chile,South America,48826,1117348,842,25055,Pfizer-BioNTech,1793450
2021-04-18,Chile,South America,48826,1117348,842,25055,Sinovac,11397721
2021-04-25,Chile,South America,45463,1162811,687,25742,Pfizer-BioNTech,1986717
2021-04-25,Chile,South America,45463,1162811,687,25742,Sinovac,12170307
2021-05-02,Chile,South America,41944,1204755,715,26457,AstraZeneca,24352
2021-05-02,Chile,South America,41944,1204755,715,26457,Pfizer-BioNTech,2216155
2021-05-02,Chile,South America,41944,1204755,715,26457,Sinovac,12701617
2021-05-09,Chile,South America,37221,1241976,644,27101,AstraZeneca,83157
2021-05-09,Chile,South America,37221,1241976,644,27101,Pfizer-BioNTech,2415677
2021-05-09,Chile,South America,37221,1241976,644,27101,Sinovac,13273941
2021-05-16,Chile,South America,38276,1280252,633,27734,AstraZeneca,90599
2021-05-16,Chile,South America,38276,1280252,633,27734,Pfizer-BioNTech,2674299
2021-05-16,Chile,South America,38276,1280252,633,27734,Sinovac,13877381
2021-05-23,Chile,South America,43161,1323413,652,28386,AstraZeneca,106146
2021-05-23,Chile,South America,43161,1323413,652,28386,Pfizer-BioNTech,2977988
2021-05-23,Chile,South America,43161,1323413,652,28386,Sinovac,14320196
2021-05-30,Chile,South America,46343,1369756,661,29047,AstraZeneca,237406
2021-05-30,Chile,South America,46343,1369756,661,29047,Pfizer-BioNTech,3356751
2021-05-30,Chile,South America,46343,1369756,661,29047,Sinovac,14970693
2021-06-06,Chile,South America,50510,1420266,769,29816,CanSino,119528
2021-06-06,Chile,South America,50510,1420266,769,29816,AstraZeneca,363355
2021-06-06,Chile,South America,50510,1420266,769,29816,Pfizer-BioNTech,3686372
2021-06-06,Chile,South America,50510,1420266,769,29816,Sinovac,15389410
2021-06-13,Chile,South America,48726,1468992,763,30579,CanSino,201494
2021-06-13,Chile,South America,48726,1468992,763,30579,AstraZeneca,371838
2021-06-13,Chile,South America,48726,1468992,763,30579,Pfizer-BioNTech,3758373
2021-06-13,Chile,South America,48726,1468992,763,30579,Sinovac,16204196
2021-06-20,Chile,South America,42283,1511275,813,31392,CanSino,219021
2021-06-20,Chile,South America,42283,1511275,813,31392,AstraZeneca,376480
2021-06-20,Chile,South America,42283,1511275,813,31392,Pfizer-BioNTech,4032675
2021-06-20,Chile,South America,42283,1511275,813,31392,Sinovac,16899840
2021-06-27,Chile,South America,31367,1542642,771,32163,CanSino,360384
2021-06-27,Chile,South America,31367,1542642,771,32163,AstraZeneca,389560
2021-06-27,Chile,South America,31367,1542642,771,32163,Pfizer-BioNTech,4503676
2021-06-27,Chile,South America,31367,1542642,771,32163,Sinovac,17378781
2021-07-04,Chile,South America,23819,1566461,810,32973,CanSino,445801
2021-07-04,Chile,South America,23819,1566461,810,32973,AstraZeneca,406117
2021-07-04,Chile,South America,23819,1566461,810,32973,Pfizer-BioNTech,5032058
2021-07-04,Chile,South America,23819,1566461,810,32973,Sinovac,17576303
2021-07-11,Chile,South America,18699,1585160,794,33767,CanSino,478152
2021-07-11,Chile,South America,18699,1585160,794,33767,AstraZeneca,422326
2021-07-11,Chile,South America,18699,1585160,794,33767,Pfizer-BioNTech,5462999
2021-07-11,Chile,South America,18699,1585160,794,33767,Sinovac,17889995
2021-07-18,Chile,South America,13321,1598481,636,34403,CanSino,493792
2021-07-18,Chile,South America,13321,1598481,636,34403,AstraZeneca,432053
2021-07-18,Chile,South America,13321,1598481,636,34403,Pfizer-BioNTech,5808007
2021-07-18,Chile,South America,13321,1598481,636,34403,Sinovac,18245417
2021-07-25,Chile,South America,9268,1607749,555,34958,CanSino,503862
2021-07-25,Chile,South America,9268,1607749,555,34958,AstraZeneca,446213
2021-07-25,Chile,South America,9268,1607749,555,34958,Pfizer-BioNTech,6157689
2021-07-25,Chile,South America,9268,1607749,555,34958,Sinovac,18466813
2021-08-01,Chile,South America,8022,1615771,490,35448,CanSino,506896
2021-08-01,Chile,South America,8022,1615771,490,35448,AstraZeneca,458064
2021-08-01,Chile,South America,8022,1615771,490,35448,Pfizer-BioNTech,6422628
2021-08-01,Chile,South America,8022,1615771,490,35448,Sinovac,18509607
2021-08-08,Chile,South America,6738,1622509,503,35951,CanSino,509354
2021-08-08,Chile,South America,6738,1622509,503,35951,AstraZeneca,466555
2021-08-08,Chile,South America,6738,1622509,503,35951,Pfizer-BioNTech,6566791
2021-08-08,Chile,South America,6738,1622509,503,35951,Sinovac,18765089
2021-08-15,Chile,South America,5784,1628293,380,36331,CanSino,510159
2021-08-15,Chile,South America,5784,1628293,380,36331,AstraZeneca,472295
2021-08-15,Chile,South America,5784,1628293,380,36331,Pfizer-BioNTech,6819629
2021-08-15,Chile,South America,5784,1628293,380,36331,Sinovac,18947650
2021-08-22,Chile,South America,4860,1633153,274,36605,CanSino,520123
2021-08-22,Chile,South America,4860,1633153,274,36605,AstraZeneca,477402
2021-08-22,Chile,South America,4860,1633153,274,36605,Pfizer-BioNTech,7013369
2021-08-22,Chile,South America,4860,1633153,274,36605,Sinovac,19065630
2021-08-29,Chile,South America,4081,1637234,236,36841,CanSino,537831
2021-08-29,Chile,South America,4081,1637234,236,36841,AstraZeneca,486240
2021-08-29,Chile,South America,4081,1637234,236,36841,Pfizer-BioNTech,7156956
2021-08-29,Chile,South America,4081,1637234,236,36841,Sinovac,19168407
2021-09-05,Chile,South America,3432,1640666,226,37067,CanSino,550455
2021-09-05,Chile,South America,3432,1640666,226,37067,AstraZeneca,492484
2021-09-05,Chile,South America,3432,1640666,226,37067,Pfizer-BioNTech,7227361
2021-09-05,Chile,South America,3432,1640666,226,37067,Sinovac,19372857
2021-09-12,Chile,South America,2964,1643630,134,37201,CanSino,557134
2021-09-12,Chile,South America,2964,1643630,134,37201,AstraZeneca,496390
2021-09-12,Chile,South America,2964,1643630,134,37201,Pfizer-BioNTech,7258482
2021-09-12,Chile,South America,2964,1643630,134,37201,Sinovac,19527302
2021-09-19,Chile,South America,3364,1646994,138,37339,CanSino,561225
2021-09-19,Chile,South America,3364,1646994,138,37339,AstraZeneca,499142
2021-09-19,Chile,South America,3364,1646994,138,37339,Pfizer-BioNTech,7275822
2021-09-19,Chile,South America,3364,1646994,138,37339,Sinovac,19807405
2021-09-26,Chile,South America,3991,1650985,93,37432,CanSino,565016
2021-09-26,Chile,South America,3991,1650985,93,37432,AstraZeneca,504912
2021-09-26,Chile,South America,3991,1650985,93,37432,Pfizer-BioNTech,7293182
2021-09-26,Chile,South America,3991,1650985,93,37432,Sinovac,20193261
2021-10-03,Chile,South America,4899,1655884,52,37484,CanSino,567870
2021-10-03,Chile,South America,4899,1655884,52,37484,AstraZeneca,510799
2021-10-03,Chile,South America,4899,1655884,52,37484,Pfizer-BioNTech,7309536
2021-10-03,Chile,South America,4899,1655884,52,37484,Sinovac,20805563
2021-10-10,Chile,South America,5486,1661370,70,37554,CanSino,569422
2021-10-10,Chile,South America,5486,1661370,70,37554,AstraZeneca,515690
2021-10-10,Chile,South America,5486,1661370,70,37554,Pfizer-BioNTech,7337510
2021-10-10,Chile,South America,5486,1661370,70,37554,Sinovac,21173570
2021-10-17,Chile,South America,7866,1669236,43,37597,CanSino,570161
2021-10-17,Chile,South America,7866,1669236,43,37597,AstraZeneca,519192
2021-10-17,Chile,South America,7866,1669236,43,37597,Pfizer-BioNTech,7355235
2021-10-17,Chile,South America,7866,1669236,43,37597,Sinovac,21530316
2021-10-24,Chile,South America,10781,1680017,65,37662,CanSino,571049
2021-10-24,Chile,South America,10781,1680017,65,37662,AstraZeneca,523533
2021-10-24,Chile,South America,10781,1680017,65,37662,Pfizer-BioNTech,7375819
2021-10-24,Chile,South America,10781,1680017,65,37662,Sinovac,21965438
2021-10-31,Chile,South America,12860,1692877,81,37743,CanSino,571685
2021-10-31,Chile,South America,12860,1692877,81,37743,AstraZeneca,528905
2021-10-31,Chile,South America,12860,1692877,81,37743,Pfizer-BioNTech,7397591
2021-10-31,Chile,South America,12860,1692877,81,37743,Sinovac,22565708
2021-11-07,Chile,South America,13745,1706622,98,37841,CanSino,572318
2021-11-07,Chile,South America,13745,1706622,98,37841,AstraZeneca,532615
2021-11-07,Chile,South America,13745,1706622,98,37841,Pfizer-BioNTech,7426075
2021-11-07,Chile,South America,13745,1706622,98,37841,Sinovac,22977389
2021-11-14,Chile,South America,17106,1723728,110,37951,CanSino,572809
2021-11-14,Chile,South America,17106,1723728,110,37951,AstraZeneca,535052
2021-11-14,Chile,South America,17106,1723728,110,37951,Pfizer-BioNTech,7458348
2021-11-14,Chile,South America,17106,1723728,110,37951,Sinovac,23313139
2021-11-21,Chile,South America,16768,1740496,143,38094,CanSino,573034
2021-11-21,Chile,South America,16768,1740496,143,38094,AstraZeneca,538285
2021-11-21,Chile,South America,16768,1740496,143,38094,Pfizer-BioNTech,7492243
2021-11-21,Chile,South America,16768,1740496,143,38094,Sinovac,23565765
2021-11-28,Chile,South America,16581,1757077,188,38282,CanSino,573206
2021-11-28,Chile,South America,16581,1757077,188,38282,AstraZeneca,541026
2021-11-28,Chile,South America,16581,1757077,188,38282,Pfizer-BioNTech,7524005
2021-11-28,Chile,South America,16581,1757077,188,38282,Sinovac,23750991
2021-12-05,Chile,South America,13543,1770620,183,38465,CanSino,573397
2021-12-05,Chile,South America,13543,1770620,183,38465,AstraZeneca,542904
2021-12-05,Chile,South America,13543,1770620,183,38465,Pfizer-BioNTech,7555192
2021-12-05,Chile,South America,13543,1770620,183,38465,Sinovac,23892435
2021-12-12,Chile,South America,10607,1781227,181,38646,CanSino,573525
2021-12-12,Chile,South America,10607,1781227,181,38646,AstraZeneca,543990
2021-12-12,Chile,South America,10607,1781227,181,38646,Pfizer-BioNTech,7581022
2021-12-12,Chile,South America,10607,1781227,181,38646,Sinovac,24072397
2021-12-19,Chile,South America,9297,1790524,194,38840,CanSino,573714
2021-12-19,Chile,South America,9297,1790524,194,38840,AstraZeneca,545032
2021-12-19,Chile,South America,9297,1790524,194,38840,Pfizer-BioNTech,7611394
2021-12-19,Chile,South America,9297,1790524,194,38840,Sinovac,24277854
2021-12-26,Chile,South America,8601,1799125,173,39013,CanSino,573778
2021-12-26,Chile,South America,8601,1799125,173,39013,AstraZeneca,545649
2021-12-26,Chile,South America,8601,1799125,173,39013,Pfizer-BioNTech,7631962
2021-12-26,Chile,South America,8601,1799125,173,39013,Sinovac,24375901
2022-01-02,Chile,South America,9273,1808398,127,39140,CanSino,573839
2022-01-02,Chile,South America,9273,1808398,127,39140,AstraZeneca,546231
2022-01-02,Chile,South America,9273,1808398,127,39140,Pfizer-BioNTech,7657933
2022-01-02,Chile,South America,9273,1808398,127,39140,Sinovac,24495731
2022-01-09,Chile,South America,17019,1825417,111,39251,CanSino,573922
2022-01-09,Chile,South America,17019,1825417,111,39251,AstraZeneca,546881
2022-01-09,Chile,South America,17019,1825417,111,39251,Pfizer-BioNTech,7690709
2022-01-09,Chile,South America,17019,1825417,111,39251,Sinovac,24664307
2022-01-16,Chile,South America,41684,1867101,125,39376,CanSino,573986
2022-01-16,Chile,South America,41684,1867101,125,39376,AstraZeneca,547538
2022-01-16,Chile,South America,41684,1867101,125,39376,Pfizer-BioNTech,7720896
2022-01-16,Chile,South America,41684,1867101,125,39376,Sinovac,24841315
2022-01-23,Chile,South America,82574,1949675,121,39497,CanSino,574071
2022-01-23,Chile,South America,82574,1949675,121,39497,AstraZeneca,548073
2022-01-23,Chile,South America,82574,1949675,121,39497,Pfizer-BioNTech,7747288
2022-01-23,Chile,South America,82574,1949675,121,39497,Sinovac,24971298
2022-01-30,Chile,South America,157937,2107612,156,39653,CanSino,574121
2022-01-30,Chile,South America,157937,2107612,156,39653,AstraZeneca,548465
2022-01-30,Chile,South America,157937,2107612,156,39653,Pfizer-BioNTech,7771190
2022-01-30,Chile,South America,157937,2107612,156,39653,Sinovac,25078226
2022-02-06,Chile,South America,227422,2335034,277,39930,CanSino,574165
2022-02-06,Chile,South America,227422,2335034,277,39930,AstraZeneca,548521
2022-02-06,Chile,South America,227422,2335034,277,39930,Pfizer-BioNTech,7796405
2022-02-06,Chile,South America,227422,2335034,277,39930,Sinovac,25178026
2022-02-13,Chile,South America,247900,2582934,534,40464,CanSino,574191
2022-02-13,Chile,South America,247900,2582934,534,40464,AstraZeneca,548705
2022-02-13,Chile,South America,247900,2582934,534,40464,Pfizer-BioNTech,7820321
2022-02-13,Chile,South America,247900,2582934,534,40464,Sinovac,25269520
2022-02-20,Chile,South America,236312,2819246,732,41196,CanSino,574226
2022-02-20,Chile,South America,236312,2819246,732,41196,AstraZeneca,548904
2022-02-20,Chile,South America,236312,2819246,732,41196,Pfizer-BioNTech,7840506
2022-02-20,Chile,South America,236312,2819246,732,41196,Sinovac,25347354
2022-02-27,Chile,South America,196384,3015630,874,42070,CanSino,574256
2022-02-27,Chile,South America,196384,3015630,874,42070,AstraZeneca,549097
2022-02-27,Chile,South America,196384,3015630,874,42070,Pfizer-BioNTech,7861164
2022-02-27,Chile,South America,196384,3015630,874,42070,Sinovac,25440547
2022-03-06,Chile,South America,152705,3168335,885,42955,CanSino,574341
2022-03-06,Chile,South America,152705,3168335,885,42955,AstraZeneca,549204
2022-03-06,Chile,South America,152705,3168335,885,42955,Pfizer-BioNTech,7879942
2022-03-06,Chile,South America,152705,3168335,885,42955,Sinovac,25517444
2022-03-13,Chile,South America,118141,3286476,830,43785,CanSino,574412
2022-03-13,Chile,South America,118141,3286476,830,43785,AstraZeneca,549276
2022-03-13,Chile,South America,118141,3286476,830,43785,Pfizer-BioNTech,7894012
2022-03-13,Chile,South America,118141,3286476,830,43785,Sinovac,25556643
2022-03-20,Chile,South America,95205,3381681,655,44440,CanSino,574441
2022-03-20,Chile,South America,95205,3381681,655,44440,AstraZeneca,549354
2022-03-20,Chile,South America,95205,3381681,655,44440,Pfizer-BioNTech,7906326
2022-03-20,Chile,South America,95205,3381681,655,44440,Sinovac,25587696
2020-12-27,Czechia,Europe,47773,675062,761,11367,Pfizer-BioNTech,1287
2021-01-03,Czechia,Europe,70541,745603,954,12321,Moderna,4
2021-01-03,Czechia,Europe,70541,745603,954,12321,Pfizer-BioNTech,14367
2021-01-10,Czechia,Europe,92118,837721,1187,13508,Pfizer-BioNTech,50188
